Date,Close,High,Low,Open,Volume
2016-03-10,199.54,201.07,197.38,199.96,156838700
2016-03-11,202.76,202.81,199.52,201.26,137964500
2016-03-14,202.5,203.04,201.77,202.16,73612000
2016-03-15,202.17,202.53,201.05,201.36,93169100
2016-03-16,203.34,203.82,201.55,201.6,129303200
2016-03-17,204.63,205.23,202.77,203.24,134278500
2016-03-18,204.38,204.78,203.8,204.17,138372400
2016-03-21,204.67,204.94,203.8,204.07,72926700
2016-03-22,204.56,205.23,203.57,203.76,97471900
2016-03-23,203.21,204.33,203.01,204.11,81052500
2016-03-24,203.12,203.16,201.74,202.0,84360900
2016-03-28,203.24,203.86,202.71,203.61,62408200
2016-03-29,205.12,205.25,202.4,202.76,92922900
2016-03-30,206.02,206.87,205.59,206.3,86365300
2016-03-31,205.52,206.41,205.33,205.91,94584100
2016-04-01,206.92,207.14,203.98,204.35,114423500
2016-04-04,206.25,207.07,205.89,206.83,63497000
2016-04-05,204.19,206.26,203.89,204.67,99662200
2016-04-06,206.42,206.49,203.98,204.19,91839800
2016-04-07,203.95,205.56,203.09,205.14,113859000
2016-04-08,204.5,205.85,203.87,205.34,95040600
2016-04-11,204.02,206.07,203.91,205.25,83757500
2016-04-12,205.92,206.25,203.7,204.22,115350600
2016-04-13,208.0,208.1,206.84,207.0,96336400
2016-04-14,208.01,208.6,207.6,208.07,65212900
2016-04-15,207.78,208.17,207.4,208.01,75761600
2016-04-18,209.24,209.28,207.0,207.78,75277700
2016-04-19,209.9,210.2,208.94,209.74,88316100
2016-04-20,210.1,210.92,209.39,209.95,81100300
2016-04-21,208.97,210.25,208.65,210.12,85695000
2016-04-22,208.97,209.29,207.91,208.55,99251700
2016-04-25,208.61,208.66,207.54,208.26,66166500
2016-04-26,208.92,209.52,208.36,209.04,75864200
2016-04-27,209.35,209.81,208.05,208.47,77329400
2016-04-28,207.45,209.76,206.96,208.46,97216200
2016-04-29,206.33,207.13,205.03,206.72,142424100
2016-05-02,207.97,208.18,206.41,206.92,62188000
2016-05-03,206.16,206.8,205.28,206.52,101267500
2016-05-04,205.01,205.85,204.42,204.99,92243800
2016-05-05,204.97,205.98,204.47,205.56,67619200
2016-05-06,205.72,205.77,203.88,204.06,83784900
2016-05-09,205.89,206.4,205.36,205.57,74374900
2016-05-10,208.45,208.47,206.64,206.72,77472200
2016-05-11,206.5,208.54,206.5,207.91,81727000
2016-05-12,206.56,207.49,205.37,207.29,89586300
2016-05-13,204.76,206.86,204.38,206.21,96474600
2016-05-16,206.78,207.34,204.89,204.96,77486800
2016-05-17,204.85,206.8,204.23,206.46,114924900
2016-05-18,204.91,206.3,203.63,204.44,120062100
2016-05-19,204.2,204.54,202.78,204.06,115430500
2016-05-20,205.49,206.1,204.86,204.92,104990400
2016-05-23,205.21,205.84,204.99,205.51,58682600
2016-05-24,207.87,208.24,206.14,206.17,93537800
2016-05-25,209.28,209.77,207.87,208.67,76621400
2016-05-26,209.34,209.71,208.97,209.44,55280700
2016-05-27,210.24,210.25,209.47,209.53,59329000
2016-05-31,209.84,210.69,209.18,210.56,109879400
2016-06-01,210.27,210.48,208.89,209.12,69936200
2016-06-02,210.91,210.93,209.24,209.8,63044700
2016-06-03,210.28,210.69,208.86,210.25,101757100
2016-06-06,211.35,211.77,210.51,210.7,64887000
2016-06-07,211.68,212.34,211.5,211.53,60974800
2016-06-08,212.37,212.52,211.69,211.84,66170900
2016-06-09,212.08,212.22,211.19,211.51,73786900
2016-06-10,210.07,210.86,209.43,210.46,113829200
2016-06-13,208.45,210.37,208.35,209.36,117751200
2016-06-14,208.04,208.74,206.92,208.0,125059300
2016-06-15,207.75,209.36,207.53,208.04,109124500
2016-06-16,208.37,208.57,205.59,207.75,149533100
2016-06-17,206.52,207.2,205.75,207.17,117055700
2016-06-20,207.85,209.61,207.75,208.82,82789600
2016-06-21,208.44,208.92,207.78,208.3,72461700
2016-06-22,208.1,209.5,207.93,208.65,95560500
2016-06-23,210.81,210.87,209.27,209.81,102731400
2016-06-24,203.24,210.85,202.72,203.63,333444400
2016-06-27,199.6,201.6,198.65,201.59,230775800
2016-06-28,203.2,203.23,201.12,201.48,159382400
2016-06-29,206.66,206.93,204.72,204.84,137328600
2016-06-30,209.48,209.54,206.56,207.21,165021900
2016-07-01,209.92,210.49,209.29,209.48,106055300
2016-07-05,208.41,209.08,207.71,208.95,109803700
2016-07-06,209.66,209.8,207.06,207.83,96021500
2016-07-07,209.53,210.65,208.63,209.87,85593800
2016-07-08,212.65,212.94,210.78,211.05,133971000
2016-07-11,213.4,214.07,212.95,213.19,73633900
2016-07-12,214.95,215.3,213.43,214.53,101275600
2016-07-13,214.92,215.45,214.35,215.44,87324100
2016-07-14,216.12,216.67,215.66,216.4,91230900
2016-07-15,215.83,217.01,215.31,216.78,107155400
2016-07-18,216.41,216.6,215.67,215.97,58725900
2016-07-19,216.19,216.23,215.63,215.92,54345700
2016-07-20,217.09,217.37,216.19,216.19,58159500
2016-07-21,216.27,217.22,215.75,216.96,67777300
2016-07-22,217.24,217.3,216.1,216.41,62787500
2016-07-25,216.65,217.06,215.97,217.0,55873100
2016-07-26,216.75,217.17,215.76,216.53,70080500
2016-07-27,216.52,217.27,215.62,217.19,84083900
2016-07-28,216.77,217.11,215.75,216.29,65035700
2016-07-29,217.12,217.54,216.13,216.46,79519400
2016-08-01,216.94,217.65,216.41,217.19,73311400
2016-08-02,215.55,216.83,214.57,216.65,92295500
2016-08-03,216.18,216.25,215.13,215.48,53993600
2016-08-04,216.41,216.78,214.25,216.31,46585500
2016-08-05,218.18,218.23,216.41,216.41,71892200
2016-08-08,218.05,218.52,217.74,218.4,39906500
2016-08-09,218.18,218.76,217.8,218.13,51251700
2016-08-10,217.64,218.4,217.23,218.31,57941100
2016-08-11,218.65,218.94,217.95,218.26,72504300
2016-08-12,218.46,218.71,217.99,218.29,61313500
2016-08-15,219.09,219.5,218.88,218.89,49813500
2016-08-16,217.96,218.68,217.96,218.6,53213600
2016-08-17,218.37,218.53,217.02,218.0,75134300
2016-08-18,218.86,218.9,218.21,218.34,52989300
2016-08-19,218.54,218.75,217.74,218.31,75443000
2016-08-22,218.53,218.8,217.83,218.26,61368800
2016-08-23,218.97,219.6,218.9,219.25,53399200
2016-08-24,217.85,218.91,217.36,218.8,71728900
2016-08-25,217.7,218.19,217.22,217.4,69224800
2016-08-26,217.29,219.12,216.25,217.92,122506300
2016-08-29,218.36,218.67,217.4,217.44,70502200
2016-08-30,218.0,218.59,217.35,218.26,58114500
2016-08-31,217.38,217.75,216.47,217.61,85269500
2016-09-01,217.39,217.73,216.03,217.37,97844200
2016-09-02,218.37,218.87,217.7,218.39,79293900
2016-09-06,219.03,219.12,217.86,218.7,56702100
2016-09-07,219.01,219.22,218.3,218.84,76554900
2016-09-08,218.51,218.94,218.15,218.62,74102900
2016-09-09,213.28,217.03,213.25,216.97,221589100
2016-09-12,216.34,216.81,212.31,212.39,168110900
2016-09-13,213.23,215.15,212.5,214.84,182828800
2016-09-14,213.15,214.7,212.5,213.29,134185500
2016-09-15,215.28,215.73,212.75,212.96,134427900
2016-09-16,213.37,213.69,212.57,213.48,155236400
2016-09-19,213.41,214.88,213.03,214.13,80250500
2016-09-20,213.42,214.59,213.38,214.41,69665300
2016-09-21,215.82,216.03,213.44,214.24,110284400
2016-09-22,217.18,217.53,216.71,217.0,76678700
2016-09-23,215.99,216.88,215.88,216.72,73630900
2016-09-26,214.24,215.23,214.01,215.02,89827300
2016-09-27,215.57,215.68,213.62,214.05,78494800
2016-09-28,216.64,216.82,214.71,215.83,87411000
2016-09-29,214.68,216.87,214.04,216.4,128070600
2016-09-30,216.3,217.12,215.36,215.65,117202900
2016-10-03,215.78,216.04,215.04,215.82,83512100
2016-10-04,214.68,216.17,213.99,215.91,119948100
2016-10-05,215.63,216.13,215.33,215.41,72816000
2016-10-06,215.78,216.04,214.74,215.37,62927400
2016-10-07,215.04,216.3,214.19,216.1,89788300
2016-10-10,216.16,216.7,215.99,216.16,51855000
2016-10-11,213.43,215.74,212.58,215.66,130367400
2016-10-12,213.71,214.32,213.01,213.59,73866100
2016-10-13,213.01,213.59,211.21,212.16,101357000
2016-10-14,213.12,214.69,213.03,214.15,93346200
2016-10-17,212.38,213.39,212.17,213.09,58275700
2016-10-18,213.71,214.31,213.27,214.24,76869700
2016-10-19,214.28,214.64,213.6,214.02,66519200
2016-10-20,213.88,214.53,213.11,213.87,73639800
2016-10-21,213.98,214.08,212.76,213.88,89089100
2016-10-24,214.89,215.32,214.48,215.0,60146600
2016-10-25,214.17,214.98,213.98,214.68,66542300
2016-10-26,213.74,214.42,212.93,213.21,75705500
2016-10-27,213.17,214.62,213.08,214.58,77220200
2016-10-28,212.54,213.93,211.71,213.14,140623200
2016-10-31,212.55,213.19,212.36,212.93,61272500
2016-11-01,211.01,212.99,209.6,212.93,122781800
2016-11-02,209.74,211.1,209.23,210.65,103330800
2016-11-03,208.78,210.24,208.46,209.99,88939300
2016-11-04,208.55,209.89,208.38,208.91,109122100
2016-11-07,213.15,213.19,208.55,208.55,109794900
2016-11-08,214.11,214.77,212.38,212.69,102268300
2016-11-09,216.38,217.1,212.34,212.37,258429000
2016-11-10,216.92,218.31,215.22,217.3,172113300
2016-11-11,216.42,216.7,215.32,216.08,93847200
2016-11-14,216.59,217.27,215.72,217.03,94580000
2016-11-15,218.28,218.28,216.8,217.04,91652600
2016-11-16,217.87,218.14,217.42,217.56,65617700
2016-11-17,218.99,219.06,217.92,218.05,69797200
2016-11-18,218.5,219.27,218.29,219.07,86265800
2016-11-21,220.15,220.18,219.0,219.17,72402600
2016-11-22,220.58,220.79,219.73,220.51,67429000
2016-11-23,220.7,220.76,219.75,219.98,56620200
2016-11-25,221.52,221.56,221.01,221.1,37872300
2016-11-28,220.48,221.48,220.36,221.16,76572500
2016-11-29,220.91,221.44,220.17,220.52,69886700
2016-11-30,220.38,221.82,220.31,221.63,113291800
2016-12-01,219.57,220.73,219.15,220.73,79040500
2016-12-02,219.68,220.25,219.26,219.67,74840300
2016-12-05,221.0,221.4,220.42,220.65,67837800
2016-12-06,221.7,221.74,220.66,221.22,59877400
2016-12-07,224.6,224.67,221.38,221.52,110738100
2016-12-08,225.15,225.7,224.26,224.57,99714400
2016-12-09,226.51,226.53,225.37,225.41,88005800
2016-12-12,226.25,226.96,225.76,226.4,102016100
2016-12-13,227.76,228.34,227.0,227.02,110477500
2016-12-14,225.88,228.23,225.37,227.41,142501800
2016-12-15,226.81,227.81,225.89,226.16,124972600
2016-12-16,225.04,226.08,224.67,226.01,156420200
2016-12-19,225.53,226.02,225.08,225.25,90341100
2016-12-20,226.4,226.57,225.88,226.15,89838800
2016-12-21,225.77,226.45,225.77,226.25,67909000
2016-12-22,225.38,225.74,224.92,225.6,56219100
2016-12-23,225.71,225.72,225.21,225.43,36251400
