Date,Close,High,Low,Open,Volume
2016-09-08,2181.3,2184.94,2177.49,2182.76,3727840000
2016-09-09,2127.81,2169.08,2127.81,2169.08,4233960000
2016-09-12,2159.04,2163.3,2119.12,2120.86,4010480000
2016-09-13,2127.02,2150.47,2120.27,2150.47,4141670000
2016-09-14,2125.77,2141.33,2119.9,2127.86,3664100000
2016-09-15,2147.26,2151.31,2122.36,2125.36,3373720000
2016-09-16,2139.16,2146.48,2131.2,2146.48,5014360000
2016-09-19,2139.12,2153.61,2135.91,2143.99,3141820000
2016-09-20,2139.76,2150.8,2139.17,2145.94,3117380000
2016-09-21,2163.12,2165.11,2139.57,2144.58,3685450000
2016-09-22,2177.18,2179.99,2170.94,2170.94,3523860000
2016-09-23,2164.69,2173.75,2163.97,2173.29,3289860000
2016-09-26,2146.1,2158.54,2145.04,2158.54,3199910000
2016-09-27,2159.93,2161.13,2141.55,2146.04,3414090000
2016-09-28,2171.37,2172.4,2151.79,2161.85,3860390000
2016-09-29,2151.13,2172.67,2145.2,2168.9,4215620000
2016-09-30,2168.27,2175.3,2156.51,2156.51,4158800000
2016-10-03,2161.2,2164.41,2154.77,2164.33,3113850000
2016-10-04,2150.49,2165.46,2144.01,2163.37,3716100000
2016-10-05,2159.73,2163.95,2155.15,2155.15,3883710000
2016-10-06,2160.77,2162.93,2150.28,2158.22,3438040000
2016-10-07,2153.74,2165.86,2144.85,2164.19,3578770000
2016-10-10,2163.66,2169.6,2160.39,2160.39,2881970000
2016-10-11,2136.73,2161.56,2128.84,2161.35,3393060000
2016-10-12,2139.18,2145.36,2132.77,2137.67,2959510000
2016-10-13,2132.55,2138.19,2114.72,2130.26,3538030000
2016-10-14,2132.98,2149.19,2132.98,2139.68,3187910000
2016-10-17,2126.5,2135.61,2124.43,2132.95,2832440000
2016-10-18,2139.6,2144.38,2135.49,2138.31,3172940000
2016-10-19,2144.29,2148.44,2138.15,2140.81,3364990000
2016-10-20,2141.34,2147.18,2133.44,2142.51,3339320000
2016-10-21,2141.16,2142.63,2130.09,2139.43,3456390000
2016-10-24,2151.33,2154.79,2146.91,2148.5,3359950000
2016-10-25,2143.16,2151.44,2141.93,2149.72,3756200000
2016-10-26,2139.43,2145.73,2131.59,2136.97,3778120000
2016-10-27,2133.04,2147.13,2132.52,2144.06,4209400000
2016-10-28,2126.41,2140.72,2119.36,2132.23,4028270000
2016-10-31,2126.15,2133.25,2125.53,2129.78,3926560000
2016-11-01,2111.72,2131.45,2097.85,2128.68,4539190000
2016-11-02,2097.94,2111.76,2094.0,2109.43,4289120000
2016-11-03,2088.66,2102.56,2085.23,2098.8,3892100000
2016-11-04,2085.18,2099.07,2083.79,2083.79,3841910000
2016-11-07,2131.52,2132.0,2100.59,2100.59,3739720000
2016-11-08,2139.56,2146.87,2123.56,2129.92,3921850000
2016-11-09,2163.26,2170.1,2125.35,2131.56,6267590000
2016-11-10,2167.48,2182.3,2151.17,2167.49,6458450000
2016-11-11,2164.45,2165.92,2152.49,2162.71,4993990000
2016-11-14,2164.2,2171.36,2156.08,2165.64,5373670000
2016-11-15,2180.39,2180.84,2166.38,2168.29,4548110000
2016-11-16,2176.94,2179.22,2172.2,2177.53,3847900000
2016-11-17,2187.12,2188.06,2176.65,2178.61,3811730000
2016-11-18,2181.9,2189.89,2180.38,2186.85,3580900000
2016-11-21,2198.18,2198.7,2186.43,2186.43,3611500000
2016-11-22,2202.94,2204.8,2194.51,2201.56,3960520000
2016-11-23,2204.72,2204.72,2194.51,2198.55,3419850000
2016-11-25,2213.35,2213.35,2206.27,2206.27,1584590000
2016-11-28,2201.72,2211.14,2200.36,2210.21,3515100000
2016-11-29,2204.66,2210.46,2198.15,2200.76,3709190000
2016-11-30,2198.81,2214.1,2198.81,2204.97,5538400000
2016-12-01,2191.08,2202.6,2187.44,2200.17,5067470000
2016-12-02,2191.95,2197.95,2188.37,2191.12,3782370000
2016-12-05,2204.71,2209.42,2199.97,2200.65,3898530000
2016-12-06,2212.23,2212.78,2202.21,2207.26,3857290000
2016-12-07,2241.35,2241.63,2208.93,2210.72,4504070000
2016-12-08,2246.19,2251.69,2237.57,2241.13,4203270000
2016-12-09,2259.53,2259.8,2249.23,2249.73,3886460000
2016-12-12,2256.96,2264.03,2252.37,2258.83,4038850000
2016-12-13,2271.72,2277.53,2263.32,2263.32,3875630000
2016-12-14,2253.28,2276.2,2248.44,2268.35,4409670000
2016-12-15,2262.03,2272.12,2253.77,2253.77,4173360000
2016-12-16,2258.07,2268.05,2254.24,2266.81,5928980000
2016-12-19,2262.53,2267.47,2258.21,2259.24,3252840000
2016-12-20,2270.76,2272.56,2266.14,2266.5,3306250000
2016-12-21,2265.18,2271.23,2265.15,2270.54,2854880000
2016-12-22,2260.96,2263.18,2256.08,2262.93,2880670000
